,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1725,1.0,0.633,0.117,0.033,0.67668,16.02,0.7578119345883468,0.008498,0.997,1.0,1.0,0.651,0.693,0.528,1.96,0.0,6.54642416534348e-05,-2.283,21.0,0.6545,0.6909,1.0,0.3506,0.0,0.0,0.0,0.0,8.7,7.75,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3413,0.3965
1726,1.0,0.986,0.55,0.924,0.98016,15.98,0.807676391811668,0.837355,0.189,1.0,1.0,-0.284,1.247,4.104,3.56,0.0,1.09456734083707e-05,-1.591,1.0,0.8455,0.309,0.0,0.462,0.0,0.0,0.0,0.0,6.43,8.29,0.0,8.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.2573
1727,1.0,0.905,0.099,0.874,0.03027,1.66,0.8402571886885589,0.021484,0.001,0.0,0.0,-0.294,-1.971,-2.078,-7.88,0.0,0.000692790643683777,0.0,27.0,0.6545,0.6909,1.0,0.8024,0.0278,0.0278,0.0,0.0,10.1,7.76,7.76,2.75,1.0,1.0,0.0,0.1333,0.0,0.0,0.0,0.1544,0.2215
1728,1.0,0.111,0.003,0.152,0.71197,10.81,0.6348960866055255,0.058949,0.95,0.999,0.983,0.587,0.545,0.135,1.44,0.0,0.000273892327939535,0.0,7.0,0.8668,0.2664,0.0,0.3431,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0129,0.2092
1729,1.0,0.023,0.005,0.202,0.65193,3.724,0.4491466564704475,0.0077,0.359,0.013,0.072,0.53,-0.214,-0.086,0.206,0.0,2.38634934193265e-05,0.577,6.0,1.0862,0.1724,1.0,0.3354,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,0.0792
1730,1.0,0.03,0.005,0.006,0.03775,8.106,0.6822763952092756,0.0,0.659,0.935,0.904,-0.753,-0.333,-0.774,-2.5,0.0,1.8257889363927e-05,-2.724,44.0,1.1353,0.6767,1.0,0.5382,0.0833,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241,0.0434
1731,1.0,0.557,0.363,0.03,0.62528,8.026,0.7654619518335446,0.00736,0.669,0.229,0.9,0.457,0.161,0.386,0.453,0.0,2.3683672525155e-05,-1.103,62.0,1.0835,0.3251,1.0,0.6809,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.2572,0.4876
1732,1.0,0.053,0.052,0.07,0.68238,9.594,0.4196900404244276,0.009947,0.638,0.958,0.991,0.462,0.224,-0.064,-0.339,0.0,5.45800070103182e-05,-0.339,24.0,0.8455,0.309,0.0,0.7812,0.0333,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.4364,0.4793
1733,1.0,0.629,0.624,0.053,0.34129,14.55,0.8732934503915314,0.010227,0.336,0.995,0.929,0.538,-0.285,-0.885,-5.27,0.0,0.000469039762752666,0.0,285.0,0.4762,0.6243,0.0,0.4469,0.0,0.0068,0.0,0.0,2.66,0.94,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4603,0.2089
1734,1.0,0.152,0.395,0.485,0.5759,14.36,0.7015586555176511,0.011634,0.986,0.389,0.079,0.581,0.365,0.018,2.15,1.0,0.000812955506128042,-1.717,7.0,1.0,0.3455,0.0,0.2511,0.0588,0.0588,0.0,1.0,8.23,5.35,5.35,-5.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2616,0.3859
1735,1.0,0.966,0.671,0.971,0.99309,23.9,0.9123549573544232,0.519774,0.951,1.0,1.0,0.55,2.865,5.766,6.03,0.0,0.00074828792914269,-2.061,1.0,0.4311,1.9401,0.0,0.0,0.0,0.0769,0.0,0.0,9.45,4.25,-4.25,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4061,0.1709
1736,1.0,0.178,0.006,0.033,0.28907,17.04,0.9189892764442328,0.005909,0.994,1.0,1.0,0.481,0.516,0.925,2.62,1.0,0.00019909793639761,-1.93,27.0,1.1353,0.6767,1.0,0.7418,0.0312,0.0312,0.0,0.0,2.93,2.09,0.0,2.09,0.0,1.0,0.0,0.0,0.1667,0.0,0.0,0.1963,0.306
1737,1.0,0.924,0.532,0.041,0.61322,22.9,0.9070894169511211,0.088646,0.995,1.0,0.999,0.651,2.527,0.469,4.45,0.0,0.000205360912207066,-2.499,1.0,1.1064,0.6547,1.0,0.6219,0.0,0.0,0.0,0.0,2.64,8.54,0.0,8.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3714,0.271
1738,1.0,0.093,0.075,0.13,0.18098,9.758,0.4358417775362219,0.0,0.96,0.998,0.996,-0.456,-0.082,0.083,-0.0874,0.0,0.0018571505781413,0.009,28.0,1.471,0.9419,0.0,0.8069,0.0,0.04,0.0,0.0,5.45,8.75,8.75,0.0,0.0,1.0,0.0,0.0312,0.0882,0.0,0.0,0.3244,0.4886
1739,1.0,0.051,0.021,0.116,0.14691,12.8,0.3186301381198445,0.007214,0.043,0.435,0.962,-0.913,0.392,1.953,3.03,0.0,0.000387041789096159,-0.749,89.0,1.1615,0.3231,0.0,0.8739,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4387,0.4617
1740,1.0,0.508,0.065,0.567,0.89534,16.72,0.7760915518550198,0.017614,0.948,1.0,1.0,0.451,2.613,2.083,5.56,0.0,0.00728735268717378,-2.293,5.0,0.4679,1.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944,0.2634
1741,1.0,0.205,0.022,0.225,0.24877,10.07,0.6967654841838825,0.0096,0.379,0.19,0.662,0.651,0.886,1.633,2.82,0.0,3.09557201225635e-05,-0.621,43.0,1.0835,0.3251,0.0,0.4505,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3388,0.1994
1742,1.0,0.885,0.802,0.25,0.77828,20.6,0.8388324877024493,0.108643,0.999,1.0,1.0,0.645,2.832,0.67,5.06,0.0,9.11616929470025e-06,-2.044,1.0,0.9026,0.5771,1.0,0.5,0.0,0.0,0.0,0.0,8.99,6.08,-6.08,6.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1956,0.1293
1743,1.0,0.974,0.395,0.996,0.99629,23.4,0.9613492103122281,0.871506,0.988,1.0,1.0,0.53,1.975,4.58,5.22,1.0,2.87211887415858e-05,0.0,2.0,1.2063,0.0635,1.0,0.3101,0.04,0.0,0.0,0.0,7.88,2.53,-2.53,2.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1022,0.1902
1744,1.0,0.913,0.719,0.926,0.97615,23.9,0.9305806680102494,0.749806,0.992,1.0,1.0,0.645,2.675,4.692,5.69,1.0,7.67820437603472e-05,-0.852,1.0,0.8455,0.309,0.0,0.3031,0.0,0.0,0.0,0.0,3.85,7.84,0.0,7.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3593,0.4095
1745,1.0,0.702,0.124,0.647,0.31971,17.97,0.8086989083499592,0.054415,0.914,0.999,0.943,0.525,0.544,0.189,2.94,1.0,0.00586457955499857,0.0,18.0,1.0,0.3455,0.0,0.1989,0.0,0.04,0.25,0.0,8.41,2.28,2.28,-2.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.077,0.1981
1746,1.0,0.988,0.539,0.976,0.86891,21.8,0.9231456664150224,0.667675,0.736,1.0,1.0,0.298,2.034,3.684,3.1,1.0,0.000115972427145542,-2.178,1.0,0.8668,0.2664,0.0,1.3437,0.0833,0.0,0.0,0.0,10.08,5.08,-5.08,5.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1759,0.414
1747,1.0,0.994,0.293,0.94,0.9169,14.97,0.6195739285861092,0.364557,0.091,0.876,0.986,0.651,1.19,2.742,4.38,0.0,2.14595352646895e-06,-2.161,1.0,0.9026,0.5771,1.0,0.5146,0.0,0.0,0.0,0.0,11.11,3.51,3.51,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549,0.1297
1748,1.0,0.441,0.019,0.899,0.96533,10.33,0.6745418183885602,0.038031,0.827,0.999,1.0,0.645,1.429,4.061,4.83,1.0,0.000430949327514604,-1.804,53.0,0.4311,1.9401,0.0,0.4066,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.1758
1749,1.0,0.22,0.089,0.832,0.62709,11.75,0.638153422686154,0.00956,0.717,0.849,0.687,0.651,0.74,0.611,3.24,1.0,0.000867590438600214,0.981,213.0,0.4311,1.9401,0.0,0.2181,0.0,0.0,0.0,0.0222,9.24,7.96,7.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0651,0.0647
1750,1.0,0.119,0.01,0.155,0.59595,9.891,0.7234175234865896,0.012044,0.68,0.739,0.993,0.559,0.195,0.278,0.473,1.0,9.06674847330538e-05,0.625,40.0,0.6561,0.5503,0.0,0.5966,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0667,0.0,0.0,0.3431,0.3553
1751,1.0,0.221,0.018,0.014,0.5891,8.998,0.6553597999255519,0.004629,0.765,0.99,0.981,0.473,-0.143,0.05,-1.2,1.0,0.00150288134052985,0.061,28.0,1.8517,1.3839,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.19,1.19,0.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.0,0.1413,0.4549
1752,1.0,0.77,0.691,0.98,0.98567,24.0,0.882253198075658,0.788732,0.969,1.0,1.0,0.545,2.442,5.079,5.23,0.0,3.81485522683273e-05,-2.446,1.0,0.8455,0.309,0.0,0.3028,0.0,0.0,0.0,0.0,7.3,7.18,0.0,7.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1055,0.0882
1753,1.0,0.746,0.52,0.623,0.96026,21.7,0.9459506781209303,0.397871,0.988,1.0,1.0,0.651,2.882,3.763,5.25,1.0,0.00131893492645475,-1.016,1.0,0.4679,1.3839,0.0,0.5288,0.0,0.0,0.0,0.0,10.36,2.35,-2.35,2.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3973,0.2315
1754,1.0,0.004,0.007,0.024,0.05161,0.011,0.6924672295446154,0.00618,0.001,0.0,0.0,-2.436,-3.551,-3.544,-10.2,0.0,3.31687344798151e-05,-0.471,77.0,0.8385,0.3231,1.0,0.3964,0.0013,0.0,0.0,0.0,3.02,0.72,0.72,-0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0244,0.0824,0.0753
1755,1.0,0.006,0.004,0.001,0.1014,8.944,0.8385151276900289,0.010595,0.927,0.23,0.427,-1.012,-3.144,-1.173,-10.9,0.0,6.73314833663278e-05,0.0,598.0,0.7904,0.3832,1.0,0.3503,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.4134,0.4134
1756,1.0,0.5,0.189,0.881,0.60557,10.11,0.5338196209696429,0.0,0.284,0.999,0.999,0.541,2.172,1.624,4.94,0.0,0.00170980903167447,-2.728,37.0,1.291,0.6349,1.0,0.3723,0.0833,0.0,0.0,0.0,4.28,6.77,0.0,6.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4585,0.1827
1757,1.0,0.062,0.015,0.175,0.70367,12.83,0.7774018296808353,0.0,0.996,1.0,1.0,0.484,1.919,0.708,4.45,1.0,9.52571240533932e-05,2.056,75.0,1.4086,0.3251,0.0,0.0845,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.3006,0.2304
1758,1.0,0.037,0.015,0.019,0.00889,0.015,0.7251946261906689,0.017658,0.059,0.002,0.001,-0.381,-4.849,-5.364,-8.22,0.0,9.08925361815379e-05,0.0,347.0,1.1353,0.6767,1.0,0.4116,0.0046,0.0046,0.0,0.0,2.74,7.95,7.95,0.0,0.0,1.0,0.0,0.0095,0.0,0.0,0.0,0.1289,0.372
1759,1.0,0.009,0.0,0.004,0.13451,18.01,0.8064028022322777,0.009501,0.987,0.989,0.982,0.53,-0.539,-0.382,-3.91,1.0,0.000157106794521259,0.864,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,1.0,0.277,0.054,0.316,0.14908,2.206,0.5619179426883357,0.022025,0.009,0.0,0.0,0.455,-0.29,-0.159,-1.38,0.0,0.00716588241366462,-1.611,26.0,0.5079,0.5756,0.0,0.3787,0.0,0.0,0.0,0.0,2.38,8.36,8.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4085,0.1355
1761,1.0,0.004,0.141,0.008,0.11329,8.877,0.752952477493232,0.010552,0.979,0.969,0.315,-0.17,0.091,-0.317,-1.88,1.0,3.83960082338405e-05,-0.756,53.0,0.7249,0.2306,0.0,0.5799,0.0588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398,0.2446
1762,1.0,0.98,0.617,0.992,0.97142,17.79,0.8020540937895666,0.597587,0.895,1.0,1.0,0.587,1.404,3.843,4.87,1.0,0.000105570523939476,-1.445,1.0,1.1064,0.6547,1.0,0.1795,0.0,0.0,0.0,0.0,5.56,8.12,0.0,8.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2525,0.2838
1763,1.0,0.036,0.119,0.018,0.05505,0.375,0.28202062399425115,0.016577,0.001,0.0,0.0,-0.448,-0.207,0.037,-0.959,0.0,0.00201222402095165,1.2,15.0,1.0582,0.1163,1.0,0.5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964,0.4966
1764,1.0,0.99,0.885,0.815,0.9372,18.37,0.8876498316458308,0.587442,0.692,1.0,1.0,0.553,2.644,2.956,5.07,0.0,5.01217628026775e-05,-2.16,1.0,0.8668,0.2664,0.0,0.2333,0.0,0.0,0.0,0.0,9.06,7.46,0.0,7.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1572,0.4293
1765,1.0,0.308,0.234,0.793,0.84517,16.12,0.8421448923629684,0.0,0.998,1.0,1.0,0.47,1.925,2.718,5.19,0.0,2.88529373525238e-05,0.0,2.0,1.4086,0.3251,0.0,0.6718,0.0,0.0,0.0,0.0,4.75,0.45,-0.45,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0418,0.3346
1766,1.0,0.877,0.736,0.963,0.99495,23.9,0.9641486159696745,0.0,0.968,1.0,1.0,0.465,2.352,5.371,5.07,0.0,0.00557748144409327,-1.326,1.0,0.529,0.9419,0.0,0.4441,0.0,0.0,0.0,0.0,10.07,8.75,-4.22,8.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4127,0.3364
1767,1.0,0.973,0.577,0.843,0.98087,22.2,0.948129664354685,0.560793,0.92,1.0,1.0,0.557,2.707,5.88,5.73,1.0,0.00401839598779118,-2.377,1.0,0.529,0.9419,0.0,0.3682,0.0,0.0,0.0,0.0,6.71,8.75,0.0,8.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0326,0.4402
1768,1.0,0.352,0.128,0.295,0.7103,12.06,0.7496234063852905,0.004347,0.999,1.0,1.0,0.645,1.579,1.001,3.89,0.0,6.16987022606156e-05,-2.467,9.0,0.8952,0.5475,1.0,0.2562,0.0,0.1429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.4315
1769,1.0,0.905,0.741,0.811,0.92616,20.5,0.929740274966544,0.473805,0.973,1.0,1.0,0.559,2.754,2.257,4.93,1.0,0.00773812740892213,-2.446,1.0,0.529,0.9419,0.0,0.1677,0.0,0.0,0.0,0.0,9.65,8.76,-6.96,8.76,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4593,0.3552
1770,1.0,0.007,0.014,0.498,0.85511,9.761,0.7920440487680245,0.010341,0.995,0.998,0.999,0.651,1.589,0.857,2.9,0.0,0.000456897619989685,-0.656,45.0,0.4679,1.3839,0.0,0.4062,0.0,0.0,0.0,0.0,6.08,1.66,1.66,-1.66,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.064,0.12
1771,1.0,0.648,0.156,0.999,0.99346,12.36,0.7913854654617557,0.097239,0.909,0.057,0.998,0.651,2.476,5.579,5.33,0.0,0.000786615884137397,-1.231,54.0,1.291,0.6349,1.0,0.2921,0.0303,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098,0.3824
1772,1.0,0.996,0.59,0.899,0.89486,22.6,0.9597908311585778,0.0,0.975,1.0,1.0,0.526,2.129,3.691,5.12,0.0,0.000142768274452853,-1.907,1.0,0.8668,0.2664,0.0,0.2879,0.0333,0.0,0.0,0.0,5.73,8.26,0.0,8.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2726,0.1515
1773,1.0,0.109,0.004,0.023,0.00196,1.544,0.3504250386136949,0.006796,0.0,0.0,0.0,-1.103,0.051,0.097,0.566,0.0,5.68934452980047e-05,1.171,98.0,0.8455,0.309,0.0,0.6588,0.0082,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.1324,0.1183
1774,1.0,0.998,0.816,0.912,0.95745,21.7,0.8852445910440917,0.705223,0.975,1.0,1.0,0.651,2.654,3.979,5.36,0.0,4.02679162831891e-05,-2.763,1.0,0.8455,0.309,0.0,0.0,0.0,0.0,0.0,0.0,7.05,6.81,0.0,6.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3437,0.2313
1775,1.0,0.149,0.048,0.664,0.08537,5.618,0.8665603079547706,0.010978,0.348,0.0,0.037,-0.375,-0.596,0.095,-6.86,1.0,0.000530419338065325,0.53,19.0,0.7725,1.5988,0.0,0.7368,0.0,0.0,0.0,0.0,3.35,7.75,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.186,0.447
1776,1.0,0.949,0.672,0.982,0.99228,22.5,0.9392739289521933,0.828767,0.973,1.0,1.0,0.645,2.6,6.105,5.54,0.0,0.0003274078492798,-1.777,1.0,0.7904,1.5808,0.0,0.2477,0.037,0.0,0.0,0.0,4.78,9.42,0.0,9.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3976,0.3779
1777,1.0,0.346,0.024,0.096,0.89268,17.08,0.9643692472909322,0.469128,0.437,1.0,1.0,0.559,2.386,2.664,4.82,0.0,0.000152748933157033,-0.71,16.0,0.6545,0.6909,0.0,0.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938,0.4847
1778,1.0,0.982,0.856,0.63,0.96592,22.6,0.9613268324749131,0.497868,0.977,1.0,1.0,0.651,2.317,4.931,4.71,1.0,0.00017796690432938,-2.857,1.0,0.8668,0.2664,0.0,0.28,0.0,0.0,0.0,0.0,9.24,6.31,-6.31,6.31,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.2555,0.2237
1779,1.0,0.011,0.009,0.021,0.08123,1.119,0.4040842069561019,0.004561,0.569,0.277,0.692,-1.1,-2.599,-0.698,-10.5,0.0,0.00043791837251415,-1.618,73.0,0.8873,0.2255,1.0,0.2958,0.0769,0.0,0.0,0.125,2.75,0.98,0.17,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3856,0.1838
1780,1.0,0.891,0.67,0.977,0.99448,22.8,0.8981934809536174,0.877333,0.953,1.0,1.0,0.651,2.819,5.882,5.95,1.0,0.000249153666061073,-2.096,1.0,0.8668,0.2664,0.0,0.4054,0.0,0.0,0.0,0.0,9.16,4.72,0.76,4.72,0.0,1.0,1.0,0.04,0.0,0.0,0.0,0.2645,0.2968
1781,1.0,0.023,0.001,0.021,0.11965,9.008,0.7371319899360663,0.007946,0.12,0.585,0.721,-0.478,-1.325,-0.918,-7.29,0.0,0.000161305350861653,-2.076,25.0,0.7249,0.2306,1.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0716,0.1967
1782,1.0,0.62,0.467,0.141,0.85163,12.42,0.7465495919030695,0.006124,0.998,1.0,1.0,0.559,2.764,1.585,5.87,1.0,0.000892107019936498,0.894,23.0,0.6545,0.3455,0.0,0.0,0.0,0.0,0.5,0.0,8.27,7.65,7.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.2209
1783,1.0,0.927,0.547,0.914,0.98081,23.0,0.9372549307572127,0.698141,0.792,1.0,1.0,0.457,2.326,3.09,3.75,0.0,0.000536041713143596,-1.45,1.0,0.4762,0.7302,0.0,0.3761,0.0,0.0,0.0,0.0,4.87,10.63,0.0,10.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3786,0.2703
1784,1.0,0.639,0.199,0.238,0.54621,19.38,0.8766786413872071,0.009816,0.99,0.998,1.0,0.486,1.166,0.785,1.93,1.0,0.00183408337639136,1.558,31.0,0.6545,0.3455,0.0,0.6811,0.0,0.0,0.25,0.0,8.68,7.65,7.65,0.0,0.0,1.0,0.0,0.0,0.0833,0.0,0.0,0.4899,0.3025
1785,1.0,0.1,0.0,0.006,0.00236,0.013,0.9167361086501672,0.005085,0.149,0.0,0.002,-2.916,-5.936,-5.014,-9.29,1.0,6.86371343349707e-05,-1.185,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,1.0,0.985,0.758,0.981,0.99444,16.94,0.8407644636958856,0.710183,0.239,1.0,1.0,0.645,2.595,4.729,5.51,1.0,0.00136936172561232,-2.714,1.0,0.529,0.9419,0.0,0.2387,0.0,0.0,0.0,0.0,9.79,8.75,-5.33,8.75,0.0,1.0,1.0,0.1667,0.0,0.0,0.0,0.4329,0.2986
1787,1.0,0.574,0.074,0.949,0.3651,9.943,0.6279572679023384,0.012848,0.493,0.988,0.971,0.646,2.585,1.672,4.57,0.0,0.00105514794116379,-1.708,38.0,0.4679,1.3839,0.0,0.1551,0.0435,0.0435,0.0,0.0,2.12,5.42,0.0,5.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1034,0.1132
1788,1.0,0.016,0.364,0.041,0.05665,4.709,0.5253490759268837,0.006681,0.385,0.778,0.857,-0.13,-1.011,-0.572,-5.26,0.0,0.000134778718530654,-2.048,34.0,0.8952,0.5475,1.0,0.2094,0.0,0.0,0.0,0.6667,7.79,3.38,3.38,-3.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4312,0.204
1789,1.0,0.019,0.434,0.38,0.74532,15.9,0.635163006927998,0.16478,0.055,0.973,1.0,-0.193,0.285,1.398,2.24,0.0,0.00131849000517788,-2.236,1.0,1.4211,0.9624,1.0,0.6739,0.0357,0.0,0.0,0.0,4.63,7.16,0.0,7.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4795,0.2716
1790,1.0,0.163,0.05,0.07,0.87318,13.09,0.9243666066196079,0.010953,0.998,1.0,1.0,0.651,1.414,1.439,3.82,0.0,0.00404482265720782,-1.394,154.0,0.5079,0.9007,1.0,0.7014,0.0,0.0,0.0,0.0,7.69,0.3,-0.3,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3952,0.3206
1791,1.0,0.164,0.215,0.485,0.91966,21.6,0.7999380693421599,0.085865,0.876,1.0,1.0,0.645,2.877,3.351,5.24,0.0,0.0017412386546148,-1.279,42.0,0.7725,1.5988,0.0,0.1183,0.0,0.0,0.0,0.0,6.51,3.13,3.13,-3.13,0.0,1.0,0.0,0.0,0.0714,0.0,0.0,0.2826,0.4824
1792,1.0,0.931,0.747,0.96,0.98898,22.4,0.9383794663253413,0.832133,0.887,1.0,1.0,0.651,2.669,5.364,5.39,0.0,0.000194064413263707,-2.733,1.0,0.8668,0.2664,0.0,0.0,0.0,0.0,0.0,0.0,9.01,4.68,-4.68,4.68,0.0,0.0,1.0,0.1667,0.0,0.0,0.0,0.2124,0.1352
1793,1.0,0.027,0.017,0.036,0.40423,15.55,0.5058513787579874,0.006279,0.995,0.96,0.999,-0.295,-0.492,0.467,-2.89,0.0,4.56836954029005e-05,-1.634,23.0,1.0582,0.1163,0.0,0.4835,0.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.4552,0.0947
1794,1.0,0.092,0.0,0.054,0.10249,15.94,0.7169235155455448,0.007564,0.731,0.999,1.0,-0.267,0.532,1.35,3.51,1.0,0.00056671789384165,-1.415,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,1.0,0.983,0.55,0.831,0.90643,20.5,0.9319445230361564,0.204527,0.917,1.0,1.0,0.587,2.678,2.433,4.49,0.0,0.00620167611834204,-1.354,1.0,0.529,0.9419,0.0,0.5899,0.05,0.0,0.0,0.0,11.08,8.75,-3.42,8.75,0.0,1.0,1.0,0.0909,0.0,0.0,0.0,0.0643,0.421
1796,1.0,0.871,0.531,0.966,0.96592,24.3,0.9608697590077783,0.536201,0.854,0.993,0.99,0.645,2.781,3.398,5.88,1.0,0.00152905212628205,0.0,1.0,1.062,0.6349,1.0,0.8996,0.0,0.0,0.0,0.0,10.49,3.1,-3.1,3.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0217,0.1252
1797,1.0,0.042,0.014,0.008,0.02393,1.951,0.7314416046011165,0.006447,0.745,0.555,0.077,-1.824,-1.45,-2.013,-7.61,0.0,0.00029828015493306,-1.912,85.0,1.1064,0.6547,1.0,0.5801,0.0303,0.0,0.0,0.0,2.27,7.96,7.96,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.1556,0.3477
1798,1.0,0.314,0.011,0.015,0.90063,8.363,0.6254895825847082,0.009339,0.609,0.998,1.0,-1.399,-0.114,1.182,0.629,0.0,0.000399628861537209,1.318,66.0,1.2962,0.1506,1.0,0.2842,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049,0.0253
1799,1.0,0.056,0.296,0.161,0.64307,9.694,0.5700745769418855,0.005377,0.965,0.996,0.941,0.651,2.639,0.963,4.49,0.0,5.82518224773709e-05,-0.632,17.0,0.8873,0.2255,0.0,0.3354,0.05,0.0,0.0,0.0,10.42,1.88,1.88,-1.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1445,0.0682
1800,1.0,0.037,0.002,0.008,0.69573,10.17,0.6184940907264984,0.014819,0.978,0.994,0.994,0.557,0.264,0.056,1.32,1.0,0.00236668697083439,0.0,101.0,0.4679,1.3839,0.0,0.5126,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.2171,0.049
